2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Troy (2004)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Troy (2004)","progress":35,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Interstellar (2014)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Interstellar (2014)","progress":40,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Interstellar (2014)","progress":40,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Megalopolis (2024)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Megalopolis (2024)","progress":43,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Mufasa The Lion King (2024)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Mufasa The Lion King (2024)","progress":46,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Deadpool & Wolverine (2024)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Deadpool & Wolverine (2024)","progress":49,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Reservoir Dogs (1992)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Reservoir Dogs (1992)","progress":53,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Metallica Through the Never (2013) (1)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Metallica Through the Never (2013) (1)","progress":56,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Metallica Through the Never (2013)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Metallica Through the Never (2013)","progress":59,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Metallica Through the Never (2013)","progress":59,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning The Electric State (2025)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"The Electric State (2025)","progress":60,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Prisoners (2013)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Prisoners (2013)","progress":60,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning The Gorge (2025)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"The Gorge (2025)","progress":60,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning To the Bone (2017)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"To the Bone (2017)","progress":61,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Inglourious Basterds (2009)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Inglourious Basterds (2009)","progress":61,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Inheritance (2020)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Inheritance (2020)","progress":61,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Dumb Money (2023)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Dumb Money (2023)","progress":62,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Conclave (2024)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Conclave (2024)","progress":62,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Erin Brockovich (2000)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Erin Brockovich (2000)","progress":63,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Sing Street (2016)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Sing Street (2016)","progress":63,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Sniper The Last Stand (2025)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Sniper The Last Stand (2025)","progress":63,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Sonic the Hedgehog 3 (2024)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Sonic the Hedgehog 3 (2024)","progress":64,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Nosferatu (2024)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Nosferatu (2024)","progress":64,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Grease (1978)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Grease (1978)","progress":64,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Invictus (2009)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Invictus (2009)","progress":65,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Les Misérables (2012)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Les Misérables (2012)","progress":65,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning The King's Speech (2010)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"The King's Speech (2010)","progress":65,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Demolition Man (1993)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Demolition Man (1993)","progress":66,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Silent Running (1972)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Silent Running (1972)","progress":66,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning The Mask of Dimitrios (1944)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"The Mask of Dimitrios (1944)","progress":66,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Rear Window (1954)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Rear Window (1954)","progress":67,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning The Apartment (1960)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"The Apartment (1960)","progress":67,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning American Made (2017)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"American Made (2017)","progress":67,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning House of Gucci (2021)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"House of Gucci (2021)","progress":68,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Wedding Crashers (2005)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Wedding Crashers (2005)","progress":68,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Logan Lucky (2017)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Logan Lucky (2017)","progress":68,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning McFarland, USA (2015)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"McFarland, USA (2015)","progress":69,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Session 9 (2001)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Session 9 (2001)","progress":69,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Monsters vs Aliens (2009)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Monsters vs Aliens (2009)","progress":69,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning The Hangover Part III (2013)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"The Hangover Part III (2013)","progress":70,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning The Nice Guys (2016)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"The Nice Guys (2016)","progress":70,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning The Hangover Part II (2011)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"The Hangover Part II (2011)","progress":71,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning That Awkward Moment (2014)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"That Awkward Moment (2014)","progress":71,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning Gladiator (2000)"}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"activity","size":1,"ActivityNotification":[{"event":"updated","uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","Activity":{"uuid":"d8e0cbc2-470a-4489-abdb-e006bd8ffeb4","type":"library.update.section","cancellable":false,"userID":1,"title":"Scanning Movies","subtitle":"Gladiator (2000)","progress":71,"Context":{"librarySectionID":"3"}}}]}}
2025-03-23 15:35:38 - DEBUG   :: Thread-15 (run) : {"NotificationContainer":{"type":"progress","size":1,"ProgressNotification":[{"message":"Scanning The Return (2024)"}]}}
